MSRP Results:
12 5 5 0.4 2:  0.639, 0.628, 0.496, 0.496, 0.228, 19, 8, 0, 132, 0, 143
12 5 5 0.4 3:  0.268, 0.255, 0.159, 0.159, 0.048, 20, 7, 0, 96, 0, 109
12 5 5 0.4 4:  0.016, 0.015, 0.009, 0.009, 0.003, 2, 1, 0, 6, 0, 7
12 5 5 0.4 5:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 5 5 0.4 6:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 5 5 0.4 7:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 5 5 0.4 8:  0.006, 0.004, 0.002, 0.002, 0.0, 2, 0, 0, 2, 0, 4
12 5 10 0.2 1:  0.986, 0.984, 0.977, 0.977, 0.913, 2, 0, 0, 7, 0, 9
12 5 10 0.2 2:  0.922, 0.915, 0.865, 0.865, 0.701, 10, 3, 0, 50, 0, 57
12 5 10 0.2 3:  0.84, 0.822, 0.742, 0.742, 0.571, 24, 6, 0, 80, 0, 98
12 5 10 0.2 4:  0.423, 0.411, 0.37, 0.37, 0.262, 12, 0, 0, 41, 0, 53
12 5 10 0.2 5:  0.232, 0.229, 0.19, 0.19, 0.121, 6, 3, 0, 39, 0, 42
12 5 10 0.2 6:  0.103, 0.097, 0.081, 0.081, 0.049, 6, 0, 0, 16, 0, 22
12 5 10 0.2 7:  0.065, 0.06, 0.045, 0.045, 0.032, 6, 1, 0, 15, 0, 20
12 5 10 0.2 8:  0.18, 0.17, 0.159, 0.159, 0.12, 10, 0, 0, 11, 0, 21
12 5 10 0.3 1:  0.94, 0.939, 0.904, 0.904, 0.717, 3, 2, 0, 35, 0, 36
12 5 10 0.3 2:  0.718, 0.714, 0.593, 0.593, 0.33, 20, 16, 0, 121, 0, 125
12 5 10 0.3 3:  0.495, 0.462, 0.339, 0.339, 0.152, 39, 6, 0, 123, 0, 156
12 5 10 0.3 4:  0.074, 0.066, 0.042, 0.042, 0.013, 11, 3, 0, 24, 0, 32
12 5 10 0.3 5:  0.03, 0.028, 0.017, 0.017, 0.006, 3, 1, 0, 11, 0, 13
12 5 10 0.3 6:  0.006, 0.004, 0.004, 0.004, 0.001, 2, 0, 0, 0, 0, 2
12 5 10 0.3 7:  0.001, 0.001, 0.001, 0.001, 0.0, 0, 0, 0, 0, 0, 0
12 5 10 0.3 8:  0.017, 0.015, 0.009, 0.009, 0.005, 3, 1, 0, 6, 0, 8
12 5 10 0.4 1:  0.853, 0.846, 0.76, 0.76, 0.505, 10, 3, 0, 86, 0, 93
12 5 10 0.4 2:  0.47, 0.443, 0.297, 0.297, 0.093, 40, 13, 0, 146, 0, 173
12 5 10 0.4 3:  0.158, 0.142, 0.076, 0.076, 0.014, 21, 5, 0, 66, 0, 82
12 5 10 0.4 4:  0.008, 0.008, 0.003, 0.003, 0.001, 0, 0, 0, 5, 0, 5
12 5 10 0.4 5:  0.002, 0.002, 0.001, 0.001, 0.001, 0, 0, 0, 1, 0, 1
12 5 10 0.4 6:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 5 10 0.4 7:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 5 10 0.4 8:  0.002, 0.001, 0.0, 0.0, 0.0, 1, 0, 0, 1, 0, 2
12 5 20 0.2 1:  0.969, 0.968, 0.951, 0.951, 0.858, 3, 2, 0, 17, 0, 18
12 5 20 0.2 2:  0.863, 0.851, 0.779, 0.779, 0.578, 15, 3, 0, 72, 0, 84
12 5 20 0.2 3:  0.744, 0.718, 0.637, 0.637, 0.414, 38, 12, 0, 81, 0, 107
12 5 20 0.2 4:  0.386, 0.362, 0.296, 0.296, 0.201, 26, 2, 0, 66, 0, 90
12 5 20 0.2 5:  0.192, 0.176, 0.146, 0.146, 0.092, 21, 5, 0, 30, 0, 46
12 5 20 0.2 6:  0.102, 0.092, 0.074, 0.074, 0.048, 13, 3, 0, 18, 0, 28
12 5 20 0.2 7:  0.06, 0.057, 0.048, 0.048, 0.032, 3, 0, 0, 9, 0, 12
12 5 20 0.2 8:  0.144, 0.14, 0.123, 0.123, 0.092, 9, 5, 0, 17, 0, 21
12 5 20 0.3 1:  0.885, 0.882, 0.801, 0.801, 0.577, 9, 6, 0, 81, 0, 84
12 5 20 0.3 2:  0.592, 0.567, 0.451, 0.451, 0.206, 34, 9, 0, 116, 0, 141
12 5 20 0.3 3:  0.313, 0.284, 0.189, 0.189, 0.061, 39, 10, 0, 95, 0, 124
12 5 20 0.3 4:  0.053, 0.046, 0.027, 0.027, 0.01, 9, 2, 0, 19, 0, 26
12 5 20 0.3 5:  0.017, 0.012, 0.004, 0.004, 0.002, 5, 0, 0, 8, 0, 13
12 5 20 0.3 6:  0.003, 0.002, 0.001, 0.001, 0.001, 1, 0, 0, 1, 0, 2
12 5 20 0.3 7:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 5 20 0.3 8:  0.013, 0.011, 0.009, 0.009, 0.005, 3, 1, 0, 2, 0, 4
12 5 20 0.4 1:  0.744, 0.735, 0.617, 0.617, 0.309, 11, 2, 0, 118, 0, 127
12 5 20 0.4 2:  0.303, 0.282, 0.166, 0.166, 0.03, 30, 9, 0, 116, 0, 137
12 5 20 0.4 3:  0.076, 0.064, 0.03, 0.03, 0.001, 15, 3, 0, 34, 0, 46
12 5 20 0.4 4:  0.002, 0.001, 0.0, 0.0, 0.0, 1, 0, 0, 1, 0, 2
12 5 20 0.4 5:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 5 20 0.4 6:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 5 20 0.4 7:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 5 20 0.4 8:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 6 1 0.2 1:  1.0, 1.0, 0.999, 0.999, 0.981, 0, 0, 0, 1, 0, 1
12 6 1 0.2 2:  0.961, 0.961, 0.957, 0.957, 0.864, 0, 0, 0, 4, 0, 4
12 6 1 0.2 3:  0.881, 0.877, 0.848, 0.848, 0.675, 5, 1, 0, 29, 0, 33
12 6 1 0.2 4:  0.305, 0.306, 0.281, 0.281, 0.19, 2, 3, 0, 25, 0, 24
12 6 1 0.2 5:  0.144, 0.142, 0.123, 0.123, 0.093, 5, 3, 0, 19, 0, 21
12 6 1 0.2 6:  0.065, 0.064, 0.058, 0.058, 0.043, 2, 1, 0, 6, 0, 7
12 6 1 0.2 7:  0.042, 0.039, 0.034, 0.034, 0.018, 3, 0, 0, 5, 0, 8
12 6 1 0.2 8:  0.095, 0.096, 0.078, 0.078, 0.053, 1, 2, 0, 18, 0, 17
12 6 1 0.3 1:  0.987, 0.988, 0.983, 0.983, 0.897, 0, 1, 0, 5, 0, 4
12 6 1 0.3 2:  0.877, 0.878, 0.841, 0.841, 0.594, 2, 3, 0, 37, 0, 36
12 6 1 0.3 3:  0.514, 0.507, 0.438, 0.438, 0.225, 13, 6, 0, 69, 0, 76
12 6 1 0.3 4:  0.059, 0.056, 0.041, 0.041, 0.018, 3, 0, 0, 15, 0, 18
12 6 1 0.3 5:  0.006, 0.006, 0.005, 0.005, 0.001, 0, 0, 0, 1, 0, 1
12 6 1 0.3 6:  0.002, 0.001, 0.0, 0.0, 0.0, 1, 0, 0, 1, 0, 2
12 6 1 0.3 7:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 6 1 0.3 8:  0.005, 0.006, 0.005, 0.005, 0.001, 0, 1, 0, 1, 0, 0
12 6 1 0.4 1:  0.973, 0.973, 0.96, 0.96, 0.834, 0, 0, 0, 13, 0, 13
12 6 1 0.4 2:  0.722, 0.722, 0.641, 0.641, 0.329, 6, 6, 0, 81, 0, 81
12 6 1 0.4 3:  0.209, 0.208, 0.161, 0.161, 0.048, 4, 3, 0, 47, 0, 48
12 6 1 0.4 4:  0.01, 0.01, 0.007, 0.007, 0.002, 0, 0, 0, 3, 0, 3
12 6 1 0.4 5:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 6 1 0.4 6:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 6 1 0.4 7:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 6 1 0.4 8:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 6 5 0.2 1:  0.985, 0.984, 0.978, 0.978, 0.884, 1, 0, 0, 6, 0, 7
12 6 5 0.2 2:  0.913, 0.914, 0.878, 0.878, 0.641, 5, 6, 0, 36, 0, 35
12 6 5 0.2 3:  0.758, 0.735, 0.637, 0.637, 0.35, 31, 8, 0, 98, 0, 121
12 6 5 0.2 4:  0.251, 0.245, 0.2, 0.2, 0.099, 12, 6, 0, 45, 0, 51
12 6 5 0.2 5:  0.09, 0.081, 0.06, 0.06, 0.026, 11, 2, 0, 21, 0, 30
12 6 5 0.2 6:  0.043, 0.04, 0.031, 0.031, 0.016, 4, 1, 0, 9, 0, 12
12 6 5 0.2 7:  0.023, 0.019, 0.014, 0.014, 0.008, 4, 0, 0, 5, 0, 9
12 6 5 0.2 8:  0.081, 0.08, 0.059, 0.059, 0.031, 3, 2, 0, 21, 0, 22
12 6 5 0.3 1:  0.949, 0.95, 0.914, 0.914, 0.696, 1, 2, 0, 36, 0, 35
12 6 5 0.3 2:  0.697, 0.677, 0.55, 0.55, 0.217, 28, 8, 0, 127, 0, 147
12 6 5 0.3 3:  0.34, 0.321, 0.214, 0.214, 0.039, 28, 9, 0, 107, 0, 126
12 6 5 0.3 4:  0.029, 0.025, 0.015, 0.015, 0.002, 6, 2, 0, 10, 0, 14
12 6 5 0.3 5:  0.001, 0.001, 0.0, 0.0, 0.0, 0, 0, 0, 1, 0, 1
12 6 5 0.3 6:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 6 5 0.3 7:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 6 5 0.3 8:  0.003, 0.003, 0.001, 0.001, 0.0, 0, 0, 0, 2, 0, 2
12 6 5 0.4 1:  0.879, 0.882, 0.836, 0.836, 0.471, 4, 7, 0, 46, 0, 43
12 6 5 0.4 2:  0.435, 0.421, 0.279, 0.279, 0.057, 23, 9, 0, 142, 0, 156
12 6 5 0.4 3:  0.062, 0.056, 0.037, 0.037, 0.002, 7, 1, 0, 19, 0, 25
12 6 5 0.4 4:  0.001, 0.001, 0.0, 0.0, 0.0, 0, 0, 0, 1, 0, 1
12 6 5 0.4 5:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 6 5 0.4 6:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 6 5 0.4 7:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 6 5 0.4 8:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 6 10 0.2 1:  0.984, 0.982, 0.97, 0.97, 0.838, 2, 0, 0, 12, 0, 14
12 6 10 0.2 2:  0.87, 0.863, 0.787, 0.787, 0.441, 16, 9, 0, 76, 0, 83
12 6 10 0.2 3:  0.684, 0.655, 0.556, 0.556, 0.269, 41, 12, 0, 99, 0, 128
12 6 10 0.2 4:  0.193, 0.178, 0.136, 0.136, 0.069, 20, 5, 0, 42, 0, 57
12 6 10 0.2 5:  0.07, 0.063, 0.05, 0.05, 0.019, 9, 2, 0, 13, 0, 20
12 6 10 0.2 6:  0.023, 0.022, 0.017, 0.017, 0.007, 2, 1, 0, 5, 0, 6
12 6 10 0.2 7:  0.007, 0.006, 0.006, 0.006, 0.004, 1, 0, 0, 0, 0, 1
12 6 10 0.2 8:  0.062, 0.055, 0.042, 0.042, 0.02, 8, 1, 0, 13, 0, 20
12 6 10 0.3 1:  0.915, 0.917, 0.845, 0.845, 0.488, 2, 4, 0, 72, 0, 70
12 6 10 0.3 2:  0.54, 0.511, 0.354, 0.354, 0.078, 36, 7, 0, 157, 0, 186
12 6 10 0.3 3:  0.155, 0.136, 0.08, 0.08, 0.01, 23, 4, 0, 56, 0, 75
12 6 10 0.3 4:  0.014, 0.011, 0.004, 0.004, 0.0, 3, 0, 0, 7, 0, 10
12 6 10 0.3 5:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 6 10 0.3 6:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 6 10 0.3 7:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 6 10 0.3 8:  0.001, 0.001, 0.0, 0.0, 0.0, 0, 0, 0, 1, 0, 1
12 6 10 0.4 1:  0.792, 0.783, 0.681, 0.681, 0.245, 15, 6, 0, 102, 0, 111
12 6 10 0.4 2:  0.239, 0.21, 0.111, 0.111, 0.01, 34, 5, 0, 99, 0, 128
12 6 10 0.4 3:  0.021, 0.019, 0.004, 0.004, 0.001, 4, 2, 0, 15, 0, 17
12 6 10 0.4 4:  0.001, 0.001, 0.0, 0.0, 0.0, 0, 0, 0, 1, 0, 1
12 6 10 0.4 5:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 6 10 0.4 6:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 6 10 0.4 7:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 6 10 0.4 8:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 6 20 0.2 1:  0.948, 0.944, 0.909, 0.909, 0.673, 7, 3, 0, 35, 0, 39
12 6 20 0.2 2:  0.759, 0.727, 0.607, 0.607, 0.304, 40, 8, 0, 120, 0, 152
12 6 20 0.2 3:  0.498, 0.451, 0.342, 0.342, 0.123, 55, 8, 0, 109, 0, 156
12 6 20 0.2 4:  0.137, 0.115, 0.077, 0.077, 0.026, 27, 5, 0, 38, 0, 60
12 6 20 0.2 5:  0.061, 0.042, 0.029, 0.029, 0.013, 19, 0, 0, 13, 0, 32
12 6 20 0.2 6:  0.015, 0.014, 0.013, 0.013, 0.005, 1, 0, 0, 1, 0, 2
12 6 20 0.2 7:  0.005, 0.004, 0.004, 0.004, 0.003, 1, 0, 0, 0, 0, 1
12 6 20 0.2 8:  0.04, 0.037, 0.027, 0.027, 0.013, 5, 2, 0, 10, 0, 13
12 6 20 0.3 1:  0.774, 0.765, 0.659, 0.659, 0.269, 16, 7, 0, 106, 0, 115
12 6 20 0.3 2:  0.323, 0.314, 0.196, 0.196, 0.024, 22, 13, 0, 118, 0, 127
12 6 20 0.3 3:  0.069, 0.057, 0.018, 0.018, 0.001, 14, 2, 0, 39, 0, 51
12 6 20 0.3 4:  0.003, 0.002, 0.001, 0.001, 0.0, 1, 0, 0, 1, 0, 2
12 6 20 0.3 5:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 6 20 0.3 6:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 6 20 0.3 7:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 6 20 0.3 8:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 6 20 0.4 1:  0.586, 0.568, 0.408, 0.408, 0.07, 25, 7, 0, 160, 0, 178
12 6 20 0.4 2:  0.069, 0.054, 0.023, 0.023, 0.001, 16, 1, 0, 31, 0, 46
12 6 20 0.4 3:  0.002, 0.001, 0.001, 0.001, 0.0, 1, 0, 0, 0, 0, 1
12 6 20 0.4 4:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 6 20 0.4 5:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 6 20 0.4 6:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 6 20 0.4 7:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 6 20 0.4 8:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 1 0.2 1:  0.998, 0.999, 0.995, 0.995, 0.91, 0, 1, 0, 4, 0, 3
12 7 1 0.2 2:  0.942, 0.944, 0.927, 0.927, 0.658, 0, 2, 0, 17, 0, 15
12 7 1 0.2 3:  0.757, 0.755, 0.689, 0.689, 0.335, 7, 5, 0, 66, 0, 68
12 7 1 0.2 4:  0.157, 0.153, 0.127, 0.127, 0.043, 8, 4, 0, 26, 0, 30
12 7 1 0.2 5:  0.043, 0.041, 0.022, 0.022, 0.006, 4, 2, 0, 19, 0, 21
12 7 1 0.2 6:  0.009, 0.007, 0.005, 0.005, 0.0, 2, 0, 0, 2, 0, 4
12 7 1 0.2 7:  0.002, 0.002, 0.002, 0.002, 0.001, 0, 0, 0, 0, 0, 0
12 7 1 0.2 8:  0.025, 0.025, 0.022, 0.022, 0.005, 1, 1, 0, 3, 0, 3
12 7 1 0.3 1:  0.988, 0.988, 0.981, 0.981, 0.797, 0, 0, 0, 7, 0, 7
12 7 1 0.3 2:  0.834, 0.83, 0.767, 0.767, 0.32, 8, 4, 0, 63, 0, 67
12 7 1 0.3 3:  0.366, 0.358, 0.283, 0.283, 0.051, 13, 5, 0, 75, 0, 83
12 7 1 0.3 4:  0.021, 0.02, 0.011, 0.011, 0.001, 2, 1, 0, 9, 0, 10
12 7 1 0.3 5:  0.002, 0.001, 0.001, 0.001, 0.0, 1, 0, 0, 0, 0, 1
12 7 1 0.3 6:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 1 0.3 7:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 1 0.3 8:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 1 0.4 1:  0.957, 0.958, 0.945, 0.945, 0.635, 0, 1, 0, 13, 0, 12
12 7 1 0.4 2:  0.624, 0.615, 0.499, 0.499, 0.115, 17, 8, 0, 116, 0, 125
12 7 1 0.4 3:  0.081, 0.079, 0.055, 0.055, 0.005, 4, 2, 0, 24, 0, 26
12 7 1 0.4 4:  0.001, 0.001, 0.0, 0.0, 0.0, 0, 0, 0, 1, 0, 1
12 7 1 0.4 5:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 1 0.4 6:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 1 0.4 7:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 1 0.4 8:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 5 0.2 1:  0.982, 0.981, 0.968, 0.968, 0.728, 1, 0, 0, 13, 0, 14
12 7 5 0.2 2:  0.834, 0.826, 0.734, 0.734, 0.285, 16, 8, 0, 92, 0, 100
12 7 5 0.2 3:  0.564, 0.537, 0.407, 0.407, 0.105, 44, 17, 0, 130, 0, 157
12 7 5 0.2 4:  0.087, 0.082, 0.053, 0.053, 0.012, 7, 2, 0, 29, 0, 34
12 7 5 0.2 5:  0.015, 0.011, 0.007, 0.007, 0.002, 4, 0, 0, 4, 0, 8
12 7 5 0.2 6:  0.005, 0.004, 0.003, 0.003, 0.001, 1, 0, 0, 1, 0, 2
12 7 5 0.2 7:  0.0, 0.001, 0.0, 0.0, 0.0, 0, 1, 0, 1, 0, 0
12 7 5 0.2 8:  0.01, 0.006, 0.005, 0.005, 0.0, 4, 0, 0, 1, 0, 5
12 7 5 0.3 1:  0.93, 0.93, 0.885, 0.885, 0.437, 1, 1, 0, 45, 0, 45
12 7 5 0.3 2:  0.547, 0.528, 0.36, 0.36, 0.037, 34, 15, 0, 168, 0, 187
12 7 5 0.3 3:  0.105, 0.094, 0.054, 0.054, 0.002, 14, 3, 0, 40, 0, 51
12 7 5 0.3 4:  0.001, 0.001, 0.001, 0.001, 0.0, 0, 0, 0, 0, 0, 0
12 7 5 0.3 5:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 5 0.3 6:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 5 0.3 7:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 5 0.3 8:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 5 0.4 1:  0.846, 0.844, 0.753, 0.753, 0.199, 9, 7, 0, 91, 0, 93
12 7 5 0.4 2:  0.187, 0.168, 0.096, 0.096, 0.003, 22, 3, 0, 72, 0, 91
12 7 5 0.4 3:  0.004, 0.001, 0.0, 0.0, 0.0, 3, 0, 0, 1, 0, 4
12 7 5 0.4 4:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 5 0.4 5:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 5 0.4 6:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 5 0.4 7:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 5 0.4 8:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 10 0.2 1:  0.966, 0.967, 0.931, 0.931, 0.573, 3, 4, 0, 36, 0, 35
12 7 10 0.2 2:  0.694, 0.671, 0.521, 0.521, 0.128, 35, 12, 0, 150, 0, 173
12 7 10 0.2 3:  0.314, 0.291, 0.185, 0.185, 0.029, 31, 8, 0, 106, 0, 129
12 7 10 0.2 4:  0.036, 0.033, 0.02, 0.02, 0.002, 5, 2, 0, 13, 0, 16
12 7 10 0.2 5:  0.002, 0.002, 0.0, 0.0, 0.0, 0, 0, 0, 2, 0, 2
12 7 10 0.2 6:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 10 0.2 7:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 10 0.2 8:  0.003, 0.002, 0.002, 0.002, 0.0, 1, 0, 0, 0, 0, 1
12 7 10 0.3 1:  0.838, 0.831, 0.727, 0.727, 0.19, 8, 1, 0, 104, 0, 111
12 7 10 0.3 2:  0.272, 0.253, 0.145, 0.145, 0.006, 30, 11, 0, 108, 0, 127
12 7 10 0.3 3:  0.021, 0.015, 0.006, 0.006, 0.0, 6, 0, 0, 9, 0, 15
12 7 10 0.3 4:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 10 0.3 5:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 10 0.3 6:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 10 0.3 7:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 10 0.3 8:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 10 0.4 1:  0.643, 0.63, 0.473, 0.473, 0.044, 22, 9, 0, 157, 0, 170
12 7 10 0.4 2:  0.035, 0.033, 0.015, 0.015, 0.0, 3, 1, 0, 18, 0, 20
12 7 10 0.4 3:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 10 0.4 4:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 10 0.4 5:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 10 0.4 6:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 10 0.4 7:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 10 0.4 8:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 20 0.2 1:  0.886, 0.881, 0.803, 0.803, 0.345, 11, 6, 0, 78, 0, 83
12 7 20 0.2 2:  0.435, 0.405, 0.282, 0.282, 0.05, 39, 9, 0, 123, 0, 153
12 7 20 0.2 3:  0.111, 0.091, 0.054, 0.054, 0.007, 23, 3, 0, 37, 0, 57
12 7 20 0.2 4:  0.009, 0.008, 0.004, 0.004, 0.001, 2, 1, 0, 4, 0, 5
12 7 20 0.2 5:  0.001, 0.001, 0.0, 0.0, 0.0, 0, 0, 0, 1, 0, 1
12 7 20 0.2 6:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 20 0.2 7:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 20 0.2 8:  0.001, 0.001, 0.001, 0.001, 0.001, 0, 0, 0, 0, 0, 0
12 7 20 0.3 1:  0.68, 0.672, 0.495, 0.495, 0.066, 26, 18, 0, 177, 0, 185
12 7 20 0.3 2:  0.068, 0.056, 0.024, 0.024, 0.002, 17, 5, 0, 32, 0, 44
12 7 20 0.3 3:  0.003, 0.003, 0.0, 0.0, 0.0, 0, 0, 0, 3, 0, 3
12 7 20 0.3 4:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 20 0.3 5:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 20 0.3 6:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 20 0.3 7:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 20 0.3 8:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 20 0.4 1:  0.34, 0.322, 0.193, 0.193, 0.005, 26, 8, 0, 129, 0, 147
12 7 20 0.4 2:  0.001, 0.001, 0.001, 0.001, 0.0, 0, 0, 0, 0, 0, 0
12 7 20 0.4 3:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 20 0.4 4:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 20 0.4 5:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 20 0.4 6:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 20 0.4 7:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
12 7 20 0.4 8:  0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0
16 3 1 0.2 1:  0.999, 0.999, 0.999, 0.999, 0.998, 0, 0, 0, 0, 0, 0
16 3 1 0.2 2:  0.97, 0.971, 0.97, 0.97, 0.968, 0, 1, 0, 1, 0, 0
16 3 1 0.2 3:  0.951, 0.951, 0.948, 0.948, 0.948, 0, 0, 0, 3, 0, 3
16 3 1 0.2 4:  0.669, 0.669, 0.668, 0.668, 0.665, 0, 0, 0, 1, 0, 1
16 3 1 0.2 5:  0.46, 0.459, 0.459, 0.459, 0.45, 1, 0, 0, 0, 0, 1
16 3 1 0.2 6:  0.349, 0.349, 0.349, 0.349, 0.346, 0, 0, 0, 0, 0, 0
16 3 1 0.2 7:  0.209, 0.21, 0.209, 0.209, 0.206, 0, 1, 0, 1, 0, 0
